date,in_window,cp_id,cp_name,role,credit_limit_inr,limit_basis,receivable_inr,presettlement_inr,contracted_inr,advance_pending_inr,credit_exposure_p04_basis_inr,credit_exposure_inr,utilisation_frac,utilisation_receivable_frac,utilisation_contracted_frac,utilisation_p04_basis_frac,advance_reliance_multiple,days_past_due,feat_utilisation_peak_91d_frac,feat_dpd_max_12m_days,feat_history_months,feat_order_concentration_frac,advance_reliance_peak_91d_multiple,contracted_utilisation_peak_91d_frac,pd_model_annual_frac,band_model,overlay_notches,band_final,band_max_credit_utilisation_frac,band_max_advance_reliance_multiple,breach_hard,breach_hard_receivable,breach_hard_credit_p04_basis,flag_soft_utilisation,flag_performance_advance_p14,flag_contracted_over_limit,flag_past_due,flag_band_utilisation,flag_band_advance,limit_action,recommended_limit_inr,events,label
2022-03-18,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,245199040.6031,245199040.6031,0.0,245199040.6031,245199040.6031,0.43785543,0.0,0.43785543,0.43785543,0.0,0.0,0.45543084,19.0,35.08829569,0.02961459,0.0,0.45543084,0.02362358,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-18,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.41889117,0.0,0.0,0.0,0.00410009,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-18,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.24024641,0.0,0.0,0.0,0.01857977,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,120000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-18,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,45666360.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-18,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,68499540.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-18,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,30444240.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-21,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,258263940.865,258263940.865,0.0,258263940.865,258263940.865,0.46118561,0.0,0.46118561,0.46118561,0.0,0.0,0.46118561,19.0,35.18685832,0.02961459,0.0,0.46118561,0.02397722,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-21,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.5174538,0.0,0.0,0.0,0.00409239,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-21,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.33880903,0.0,0.0,0.0,0.01854536,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,120000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-21,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,45760200.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-21,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,68640300.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-21,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,30506800.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-22,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,260567504.3147,260567504.3147,0.0,260567504.3147,260567504.3147,0.46529911,0.0,0.46529911,0.46529911,0.0,0.0,0.46529911,19.0,35.21971253,0.02961459,0.0,0.46529911,0.02425021,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-22,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.55030801,0.0,0.0,0.0,0.00408982,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-22,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.37166324,0.0,0.0,0.0,0.01853391,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,120000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-22,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,45671880.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-22,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,68507820.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-22,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,30447920.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-23,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,262752281.1419,262752281.1419,0.0,262752281.1419,262752281.1419,0.4692005,0.0,0.4692005,0.4692005,0.0,0.0,0.4692005,19.0,35.25256674,0.02961459,0.0,0.4692005,0.02451114,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-23,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.58316222,0.0,0.0,0.0,0.00408726,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-23,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.40451745,0.0,0.0,0.0,0.01852246,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,120000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-23,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,45862980.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-23,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,68794470.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-23,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,30575320.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-24,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,272073502.0192,272073502.0192,0.0,272073502.0192,272073502.0192,0.48584554,0.0,0.48584554,0.48584554,0.0,0.0,0.48584554,19.0,35.28542094,0.02961459,0.0,0.48584554,0.02570693,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-24,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.61601643,0.0,0.0,0.0,0.0040847,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-24,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.43737166,0.0,0.0,0.0,0.01851101,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,120000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-24,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,45843840.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-24,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,68765760.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-24,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,30562560.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-03-25,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,263719291.4161,263719291.4161,0.0,263719291.4161,263719291.4161,0.47092731,0.0,0.47092731,0.47092731,0.0,0.0,0.48584554,19.0,35.31827515,0.02961459,0.0,0.48584554,0.02569117,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-03-25,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.64887064,0.0,0.0,0.0,0.00408214,A,0.0,A,1.0,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — eligible for a limit increase at the next review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
